time,buyer,seller,price,size,currency,symbol,sector,bid,ask
01:25.8,a.braxton@vinvest.com,t.barton@knightcapital.com,2783.15,27355,GBX,PFG.L,Financial,2783.15,2783.15
01:25.9,warford.benson@tibratrading.com,k.c.cooper@aspectcapital.com,1564.46,30023,GBX,BRBY.L,Consumer Goods,1564.46,1564.93
01:25.9,w.tuffnell@janestreetcap.com,s.chapman@jlb.com,203.31,15444,GBX,ITV.L,Services,203.31,203.31
01:25.9,w.cromwell@aspectcapital.com,sam.goldwing@sorrel.com,684.66,11449,GBX,RR.L,Industrial Goods,684.29,684.66
01:26.1,j.newbury@citadel.com,l.lee@moma.com,65.59,12055,GBX,LLOY.L,Financial,64.28,68.45
01:26.1,locke@rochdaleassets.com,s.benson@bridgewater.com,2830.64,25642,GBX,LSE.L,Financial,2830.64,2833.02
01:26.2,k.c.cooper@aspectcapital.com,tabby.dowd@janestreetcap.com,265.57,10560,GBX,SBRY.L,Consumer Goods,264.26,265.57
01:26.6,manimal@jlb.com,j.freeman@sorrel.com,2344.32,15702,GBX,RDSB.L,Basic Materials,2344.32,2345.22
01:26.6,j.amstell@bridgewater.com,n.ainsworth@vinvest.com,1441.4,17638,GBX,REL.L,Services,1441.4,1442.41
01:26.6,w.cromwell@aspectcapital.com,m.atherton@scottishwidows.com,1087.97,12857,GBX,EZJ.L,Services,1083.88,1087.97
01:26.7,a.afzal@rochdaleassets.com,m.hen@aspectcapital.com,4142.71,38332,GBX,NXT.L,Consumer Goods,4138.88,4142.71
01:26.9,a.m.forex@fenchurchst.com,w.hastings@bridgewater.com,1435.85,39996,GBX,REL.L,Services,1435.85,1439.73
01:27.0,thistle@janestreetcap.com,p.greyling@fenchurchst.com,233.4,32133,GBX,MRW.L,Consumer Goods,233.4,237.55
01:27.0,n.ainsworth@vinvest.com,a.braxton@vinvest.com,472.8,38927,GBX,MERL.L,Other,472.8,476.31
01:27.5,u.farooq@tibratrading.com,m.grein@tibratrading.com,2761.84,20817,GBX,PFG.L,Financial,2761.84,2765.78
01:27.5,u.abduallatif@janestreetcap.com,a.smith@fenchurchst.com,1481.61,17950,GBX,REL.L,Services,1481.61,1481.61
01:27.7,k.c.cooper@aspectcapital.com,s.hedgewick@janestreetcap.com,4487.54,44395,GBX,AZN.L,Healthcare,4487.54,4487.54
01:27.8,t.barton@knightcapital.com,carlee.c@invensys.com,2877.28,29240,GBX,LSE.L,Financial,2877.28,2880.24
01:27.8,rudyard.smithies@citadel.com,p.greyling@fenchurchst.com,3315.7,19924,GBX,CRDA.L,Industrial Goods,3315.7,3315.7
01:27.9,sam.goldwing@sorrel.com,a.braxton@vinvest.com,1566.73,20858,GBX,EXPN.L,Services,1566.73,1570.65
01:28.1,rudyard.smithies@citadel.com,s.benson@bridgewater.com,2048.69,21254,GBX,PSN.L,Industrial Goods,2048.08,2048.69
01:28.2,a.m.forex@fenchurchst.com,m.harding@vinvest.com,2152.6,60007,GBX,DGE.L,Consumer Goods,2152.6,2153.87
01:28.2,tabby.dowd@janestreetcap.com,j.freeman@sorrel.com,770.2,17397,GBX,MDC.L,Healthcare,770.2,770.2
01:28.2,m.hen@aspectcapital.com,s.withers@oxam.org,1419.72,42405,GBX,CPG.L,Services,1419.72,1423.48
01:28.4,w.hastings@bridgewater.com,thistle@janestreetcap.com,236.34,26282,GBX,CTEC.L,Healthcare,236.34,238.8
01:28.5,s.hedgewick@janestreetcap.com,locke@rochdaleassets.com,509.04,26868,GBX,BDEV.L,Industrial Goods,509.04,513
01:28.6,manimal@jlb.com,s.hedgewick@janestreetcap.com,69.04,26187,GBX,LLOY.L,Financial,64.77,69.04
01:28.7,s.chapman@jlb.com,thistle@janestreetcap.com,1751.62,9369,GBX,CCH.L,Consumer Goods,1751.62,1755.77
01:28.7,a.clare@sorrel.com,a.afzal@rochdaleassets.com,1847.77,30194,GBX,ADM.L,Financial,1847.77,1847.77
01:28.8,a.m.forex@fenchurchst.com,zach@invensys.com,385.29,17791,GBX,BT.A.L,Technology,385.29,389.16
01:28.8,u.abduallatif@janestreetcap.com,thistle@janestreetcap.com,952.63,24978,GBX,BAB.L,Industrial Goods,950.32,954.27
01:28.8,s.chapman@jlb.com,j.freeman@sorrel.com,1548.42,31504,GBX,GSK.L,Healthcare,1548.42,1550.87
01:28.8,u.abduallatif@janestreetcap.com,rudyard.smithies@citadel.com,6128.29,22151,GBX,DCC.L,Financial,6128.29,6130.61
01:29.2,l.lee@moma.com,m.harding@vinvest.com,4001.32,20900,GBX,NXT.L,Consumer Goods,4001.32,4005.05
01:29.4,m.corrigan@jlb.com,u.abduallatif@janestreetcap.com,397.29,36219,GBX,BT.A.L,Technology,393.32,397.29
01:29.4,k.c.cooper@aspectcapital.com,s.withers@oxam.org,244.49,21618,GBX,MRW.L,Consumer Goods,240.08,244.49
01:29.5,zach@invensys.com,l.lee@moma.com,1236.28,37789,GBX,SN.L,Healthcare,1236.06,1236.28
01:29.7,w.tuffnell@janestreetcap.com,d.bristol@moma.com,2177.05,22522,GBX,MCRO.L,Technology,2172.86,2177.05
01:29.8,j.freeman@sorrel.com,u.abduallatif@janestreetcap.com,2327.39,41429,GBX,RDSA.L,Basic Materials,2327.39,2327.39
01:30.1,d.bristol@moma.com,rudyard.smithies@citadel.com,1864,11694,GBX,HIK.L,Healthcare,1864,1864
01:30.2,zach@invensys.com,a.afzal@rochdaleassets.com,1486.38,15812,GBX,REL.L,Services,1483,1486.38
01:30.2,m.corrigan@jlb.com,a.m.forex@fenchurchst.com,2365.02,42911,GBX,RDSA.L,Basic Materials,2365.02,2365.02
01:30.3,sam.goldwing@sorrel.com,j.freeman@sorrel.com,3279.58,36163,GBX,CRDA.L,Industrial Goods,3279.58,3279.58
01:30.3,carlee.c@invensys.com,u.abduallatif@janestreetcap.com,509.78,24856,GBX,CPI.L,Services,509.78,513.85
01:30.3,s.benson@bridgewater.com,n.a.choudhury@oxam.org,2135.74,25595,GBX,DGE.L,Consumer Goods,2135.74,2135.74
01:30.5,u.abduallatif@janestreetcap.com,s.hedgewick@janestreetcap.com,1313.54,13808,GBX,AAL.L,Basic Materials,1313.54,1317.63
01:30.7,k.c.cooper@aspectcapital.com,m.harding@vinvest.com,1390.13,15216,GBX,FRES.L,Basic Materials,1390.13,1390.13
01:30.9,n.ainsworth@vinvest.com,m.corrigan@jlb.com,747.67,33177,GBX,ANTO.L,Basic Materials,743.14,747.67
01:31.0,tabby.dowd@janestreetcap.com,j.newbury@citadel.com,1455.61,23989,GBX,BLT.L,Basic Materials,1455.61,1455.61
01:31.0,m.atherton@scottishwidows.com,w.cromwell@aspectcapital.com,1843.94,52558,GBX,HIK.L,Healthcare,1843.94,1848.04
01:31.0,d.bristol@moma.com,a.braxton@vinvest.com,349.85,14979,GBX,DLG.L,Financial,347.14,349.85
01:31.1,w.hastings@bridgewater.com,a.j.johnson@johnsonandfinnemore.com,773.05,13358,GBX,MDC.L,Healthcare,773.05,774.55
01:31.1,m.hen@aspectcapital.com,a.smith@fenchurchst.com,7028.3,16133,GBX,RRS.L,Basic Materials,7028.3,7028.3
01:31.2,larabourne@rochdaleassets.com,carlee.c@invensys.com,1607.14,13299,GBX,EXPN.L,Services,1603.11,1607.14
01:31.2,m.grein@tibratrading.com,w.cromwell@aspectcapital.com,2341.83,28339,GBX,RDSB.L,Basic Materials,2341.83,2341.83
01:31.3,locke@rochdaleassets.com,u.abduallatif@janestreetcap.com,3612.68,28559,GBX,IMB.L,Consumer Goods,3608.93,3612.68
01:31.3,l.lee@moma.com,locke@rochdaleassets.com,1257.42,18328,GBX,SN.L,Healthcare,1257.42,1257.42
01:31.4,w.tuffnell@janestreetcap.com,l.lee@moma.com,235.76,28855,GBX,BARC.L,Financial,231.52,235.76
01:31.4,a.j.johnson@johnsonandfinnemore.com,a.afzal@rochdaleassets.com,1562.88,17299,GBX,GSK.L,Healthcare,1562.88,1567.29
01:31.4,m.harding@vinvest.com,warford.benson@tibratrading.com,1848.66,42793,GBX,ADM.L,Financial,1848.66,1848.66
01:31.4,u.farooq@tibratrading.com,n.ainsworth@vinvest.com,1637.91,27803,GBX,AHT.L,Services,1633.69,1637.91
01:31.4,a.j.johnson@johnsonandfinnemore.com,tabby.dowd@janestreetcap.com,1645.44,23627,GBX,PRU.L,Financial,1645.44,1645.44
01:31.7,t.barton@knightcapital.com,warford.benson@tibratrading.com,175.36,6735,GBX,TW.L,Industrial Goods,173.06,176.89
01:31.8,m.grein@tibratrading.com,a.afzal@rochdaleassets.com,1530,23042,GBX,SSE.L,Utilities,1530,1533.52
01:32.2,u.farooq@tibratrading.com,rudyard.smithies@citadel.com,4768.66,37072,GBX,BATS.L,Consumer Goods,4764.57,4768.66
01:32.3,a.m.forex@fenchurchst.com,carlee.c@invensys.com,176.72,15217,GBX,TW.L,Industrial Goods,173.05,176.87
01:32.3,s.chapman@jlb.com,a.m.forex@fenchurchst.com,3427.94,28536,GBX,RIO.L,Basic Materials,3425.64,3427.94
01:32.6,n.a.choudhury@oxam.org,a.smith@fenchurchst.com,4646.18,29184,GBX,SHP.L,Healthcare,4642.1,4646.18
01:32.6,p.greyling@fenchurchst.com,w.cromwell@aspectcapital.com,3191.95,11033,GBX,JMAT.L,Basic Materials,3191.95,3191.95
01:32.6,s.hedgewick@janestreetcap.com,m.atherton@scottishwidows.com,2162.48,43321,GBX,BNZL.L,Services,2158.39,2162.48
01:32.8,a.clare@sorrel.com,j.amstell@bridgewater.com,2925.35,18924,GBX,CRH.L,Industrial Goods,2925.17,2925.35
01:32.9,p.greyling@fenchurchst.com,u.abduallatif@janestreetcap.com,553.65,22810,GBX,RSA.L,Financial,553.65,557.55
01:32.9,carlee.c@invensys.com,a.smith@fenchurchst.com,3180.7,47784,GBX,JMAT.L,Basic Materials,3180.7,3180.7
01:32.9,p.greyling@fenchurchst.com,j.amstell@bridgewater.com,314.86,13330,GBX,GLEN.L,Basic Materials,314.86,319.44
01:33.1,n.ainsworth@vinvest.com,j.freeman@sorrel.com,2225.21,28305,GBX,SVT.L,Utilities,2221.15,2225.21
01:33.1,a.clare@sorrel.com,rudyard.smithies@citadel.com,685.15,22740,GBX,RR.L,Industrial Goods,681.13,685.15
01:33.1,thistle@janestreetcap.com,k.c.cooper@aspectcapital.com,1867.47,27278,GBX,ADM.L,Financial,1867.47,1867.47
01:33.3,carlee.c@invensys.com,l.lee@moma.com,628.87,20677,GBX,BLND.L,Financial,628.87,628.87
01:33.3,s.withers@oxam.org,m.grein@tibratrading.com,1922.64,22413,GBX,WPP.L,Services,1918.27,1922.64
01:33.4,m.atherton@scottishwidows.com,warford.benson@tibratrading.com,1478,36536,GBX,CPG.L,Services,1474.25,1478
01:33.4,locke@rochdaleassets.com,a.j.johnson@johnsonandfinnemore.com,204.12,20766,GBX,OML.L,Financial,204.12,207.8
01:33.5,t.barton@knightcapital.com,tabby.dowd@janestreetcap.com,3092.61,16341,GBX,JMAT.L,Basic Materials,3092.61,3096.24
01:33.5,u.abduallatif@janestreetcap.com,j.newbury@citadel.com,292.01,19362,GBX,WPG.L,Services,289.09,293.41
01:33.5,w.tuffnell@janestreetcap.com,u.farooq@tibratrading.com,237.44,17236,GBX,MRW.L,Consumer Goods,237.44,239.2
01:33.6,a.braxton@vinvest.com,u.abduallatif@janestreetcap.com,1865.4,28793,GBX,ADM.L,Financial,1860.91,1865.4
01:33.7,n.a.choudhury@oxam.org,carlee.c@invensys.com,6895.48,8261,GBX,RB.L,Consumer Goods,6891.08,6895.48
01:33.8,m.atherton@scottishwidows.com,manimal@jlb.com,936.33,8463,GBX,BAB.L,Industrial Goods,936.33,936.33
01:34.0,k.c.cooper@aspectcapital.com,locke@rochdaleassets.com,1338.51,23203,GBX,AAL.L,Basic Materials,1336.08,1338.51
01:34.2,k.c.cooper@aspectcapital.com,thistle@janestreetcap.com,2841.14,35479,GBX,PFG.L,Financial,2841.14,2841.4
01:34.3,zach@invensys.com,j.newbury@citadel.com,67.67,37016,GBX,LLOY.L,Financial,64.23,68.53
01:34.4,s.benson@bridgewater.com,m.harding@vinvest.com,3219.05,48219,GBX,CRDA.L,Industrial Goods,3219.05,3220.86
01:34.5,t.barton@knightcapital.com,thistle@janestreetcap.com,1436.37,29420,GBX,BLT.L,Basic Materials,1436.37,1436.37
01:34.5,a.clare@sorrel.com,a.smith@fenchurchst.com,382.82,14840,GBX,BT.A.L,Technology,382.82,386.68
01:34.6,a.afzal@rochdaleassets.com,rudyard.smithies@citadel.com,362.16,36440,GBX,DC.L,Consumer Goods,357.58,362.16
01:34.7,m.grein@tibratrading.com,manimal@jlb.com,1299.84,15841,GBX,HL.L,Financial,1297.02,1299.84
01:34.7,m.corrigan@jlb.com,j.newbury@citadel.com,532.55,14922,GBX,BP.L,Basic Materials,530.11,532.55
01:34.8,larabourne@rochdaleassets.com,m.harding@vinvest.com,4283.11,32235,GBX,CCL.L,Consumer Goods,4283.11,4283.11
01:34.8,s.benson@bridgewater.com,thistle@janestreetcap.com,1920.56,42441,GBX,HIK.L,Healthcare,1920.56,1920.56
01:35.1,k.c.cooper@aspectcapital.com,d.bristol@moma.com,1557.89,30235,GBX,SSE.L,Utilities,1556,1557.89
01:35.3,carlee.c@invensys.com,a.clare@sorrel.com,1144.54,38290,GBX,TUI.L,Other,1140.45,1144.54
01:35.6,a.m.forex@fenchurchst.com,j.newbury@citadel.com,901.36,46368,GBX,UU.L,Utilities,897.43,901.36
01:35.9,w.tuffnell@janestreetcap.com,a.afzal@rochdaleassets.com,284.69,39044,GBX,INTU.L,Other,281.21,284.69
01:36.0,w.tuffnell@janestreetcap.com,n.a.choudhury@oxam.org,6174.68,18046,GBX,DCC.L,Financial,6174.68,6174.68
01:36.0,s.chapman@jlb.com,a.m.forex@fenchurchst.com,573.92,15259,GBX,RSA.L,Financial,573.92,573.92
01:36.0,w.tuffnell@janestreetcap.com,a.m.forex@fenchurchst.com,2083.47,22316,GBX,BNZL.L,Services,2083.47,2087.43
01:36.1,a.m.forex@fenchurchst.com,a.afzal@rochdaleassets.com,4534.77,10025,GBX,SHP.L,Healthcare,4534.77,4538.02
01:36.1,a.j.johnson@johnsonandfinnemore.com,p.greyling@fenchurchst.com,224.06,7046,GBX,CNA.L,Utilities,224.06,228.3
01:36.4,j.newbury@citadel.com,thistle@janestreetcap.com,1825.3,50771,GBX,MNDI.L,Consumer Goods,1825.3,1825.3
01:36.4,w.hastings@bridgewater.com,m.atherton@scottishwidows.com,1261.86,16883,GBX,SN.L,Healthcare,1257.6,1261.86
01:36.5,larabourne@rochdaleassets.com,manimal@jlb.com,2395.93,28869,GBX,RDSA.L,Basic Materials,2391.78,2395.93
01:36.6,k.c.cooper@aspectcapital.com,u.farooq@tibratrading.com,215.53,26848,GBX,VOD.L,Technology,212.49,216.59
01:36.7,s.benson@bridgewater.com,s.chapman@jlb.com,2205.5,32270,GBX,SKG.L,Industrial Goods,2203.21,2205.5
01:36.8,rudyard.smithies@citadel.com,n.ainsworth@vinvest.com,358.77,25945,GBX,KGF.L,Services,355.05,358.77
01:36.8,m.atherton@scottishwidows.com,larabourne@rochdaleassets.com,344.96,30786,GBX,DC.L,Consumer Goods,344.96,349.37
01:36.9,j.freeman@sorrel.com,k.c.cooper@aspectcapital.com,1420.43,28580,GBX,BLT.L,Basic Materials,1420.43,1420.43
01:37.0,s.withers@oxam.org,rudyard.smithies@citadel.com,1233.27,27448,GBX,SN.L,Healthcare,1232.1,1233.27
01:37.1,tabby.dowd@janestreetcap.com,p.greyling@fenchurchst.com,1289.19,19011,GBX,HL.L,Financial,1285.33,1289.19
01:37.2,u.farooq@tibratrading.com,sam.goldwing@sorrel.com,2779.58,19710,GBX,PFG.L,Financial,2779.58,2779.58
01:37.4,a.j.johnson@johnsonandfinnemore.com,sam.goldwing@sorrel.com,778.4,28325,GBX,MDC.L,Healthcare,778.4,781.65
01:37.4,w.hastings@bridgewater.com,carlee.c@invensys.com,795.88,38886,GBX,MDC.L,Healthcare,793.3,795.88
01:37.4,j.freeman@sorrel.com,a.smith@fenchurchst.com,520.83,24013,GBX,BDEV.L,Industrial Goods,520.83,520.83
01:37.5,m.atherton@scottishwidows.com,s.hedgewick@janestreetcap.com,939.36,47187,GBX,BAB.L,Industrial Goods,939.36,939.36
01:37.5,larabourne@rochdaleassets.com,m.harding@vinvest.com,702.86,14587,GBX,III.L,Financial,702.86,705.88
01:37.6,warford.benson@tibratrading.com,m.harding@vinvest.com,723.4,20797,GBX,ANTO.L,Basic Materials,723.4,723.4
01:37.6,zach@invensys.com,w.hastings@bridgewater.com,866.97,38698,GBX,UU.L,Utilities,866.97,868.06
01:37.6,u.farooq@tibratrading.com,m.grein@tibratrading.com,1485.92,18639,GBX,SMIN.L,Industrial Goods,1485.92,1485.92
01:37.6,s.benson@bridgewater.com,a.clare@sorrel.com,2922.3,30524,GBX,CRH.L,Industrial Goods,2922.08,2922.3
01:37.8,s.withers@oxam.org,j.amstell@bridgewater.com,1108.06,23245,GBX,TUI.L,Other,1108.06,1111.67
01:37.9,s.hedgewick@janestreetcap.com,s.benson@bridgewater.com,565.37,39012,GBX,RSA.L,Financial,565.37,566.88
01:38.0,zach@invensys.com,u.farooq@tibratrading.com,266.13,24766,GBX,SBRY.L,Consumer Goods,262.16,266.13
01:38.3,larabourne@rochdaleassets.com,a.braxton@vinvest.com,562.83,11030,GBX,RSA.L,Financial,562.83,566.73
01:38.3,sam.goldwing@sorrel.com,thistle@janestreetcap.com,558.19,31398,GBX,HMSO.L,Financial,558.19,562.56
01:38.4,t.barton@knightcapital.com,m.hen@aspectcapital.com,348.84,27510,GBX,KGF.L,Services,348.84,350.89
01:38.5,n.a.choudhury@oxam.org,s.withers@oxam.org,1793.2,26338,GBX,ADM.L,Financial,1793.2,1793.2
01:38.7,l.lee@moma.com,u.abduallatif@janestreetcap.com,574.17,19628,GBX,RSA.L,Financial,573.93,577.93
01:38.9,w.tuffnell@janestreetcap.com,s.benson@bridgewater.com,1018.44,21756,GBX,LAND.L,Financial,1018.44,1020.06
01:38.9,m.corrigan@jlb.com,warford.benson@tibratrading.com,2528.17,18080,GBX,ABF.L,Consumer Goods,2528.17,2528.17
01:39.0,zach@invensys.com,s.chapman@jlb.com,522.17,22344,GBX,CPI.L,Services,519.18,522.17
01:39.1,tabby.dowd@janestreetcap.com,u.farooq@tibratrading.com,2114.48,23862,GBX,DGE.L,Consumer Goods,2114.48,2116.2
01:39.3,locke@rochdaleassets.com,w.hastings@bridgewater.com,1430.24,29226,GBX,CPG.L,Services,1430.24,1430.24
01:39.3,a.braxton@vinvest.com,carlee.c@invensys.com,222.75,5570,GBX,VOD.L,Technology,218.53,222.75
01:39.4,a.smith@fenchurchst.com,j.newbury@citadel.com,1371.12,40797,GBX,FRES.L,Basic Materials,1371.12,1371.73
01:39.5,m.corrigan@jlb.com,j.amstell@bridgewater.com,1019.86,30202,GBX,LAND.L,Financial,1019.86,1019.86
01:39.5,u.farooq@tibratrading.com,m.grein@tibratrading.com,1088.57,40210,GBX,STJ.L,Financial,1084.62,1088.57
01:39.6,thistle@janestreetcap.com,j.amstell@bridgewater.com,6249.46,26438,GBX,DCC.L,Financial,6246.95,6249.46
01:39.8,a.clare@sorrel.com,manimal@jlb.com,3547.43,18345,GBX,IMB.L,Consumer Goods,3547.43,3548.22
01:39.8,m.hen@aspectcapital.com,p.greyling@fenchurchst.com,3668.92,7816,GBX,IHG.L,Services,3668.92,3670.2
01:39.9,rudyard.smithies@citadel.com,a.afzal@rochdaleassets.com,4099.91,19284,GBX,NXT.L,Consumer Goods,4096.19,4099.91
01:40.0,locke@rochdaleassets.com,m.atherton@scottishwidows.com,1947.16,43255,GBX,HIK.L,Healthcare,1945.52,1947.16
01:40.3,j.freeman@sorrel.com,n.ainsworth@vinvest.com,2308.84,8245,GBX,RDSB.L,Basic Materials,2308.84,2309.93
01:40.4,u.abduallatif@janestreetcap.com,j.amstell@bridgewater.com,6828.83,10236,GBX,RB.L,Consumer Goods,6828.83,6828.83
01:40.5,zach@invensys.com,larabourne@rochdaleassets.com,2504.42,25538,GBX,ABF.L,Consumer Goods,2504.42,2507.12
01:40.5,s.chapman@jlb.com,k.c.cooper@aspectcapital.com,711.22,18487,GBX,III.L,Financial,711.22,715.12
01:40.8,a.m.forex@fenchurchst.com,n.ainsworth@vinvest.com,6790.22,14474,GBX,RB.L,Consumer Goods,6790.22,6790.22
01:40.8,s.hedgewick@janestreetcap.com,rudyard.smithies@citadel.com,3475.09,43406,GBX,ITRK.L,Services,3475.09,3479.27
01:40.8,a.clare@sorrel.com,thistle@janestreetcap.com,219.52,24106,GBX,VOD.L,Technology,215.34,219.52
